,t,phi,omega,alpha,r,r-dot,r-dotdot
169,0.938888888888887,1.90173568457347,3.41351356110323,4.92671135295498,0.235255703613726,-0.189390007962102,1.08112326561513
170,0.944444444444442,1.92075002328738,3.44103507029737,4.83430144363054,0.234216487969825,-0.183326591613999,1.1071029891669
171,0.949999999999998,1.9399189389209,3.46804123379056,4.73196821861551,0.23321168663033,-0.177115690156648,1.13226560755013
172,0.955555555555553,1.95924038227737,3.49447020312965,4.61964130898751,0.232242009707405,-0.170763464380737,1.15653894060558
173,0.961111111111109,1.97871124205987,3.52027278882123,4.49730224132938,0.231308119407206,-0.164274731215558,1.17985394085678
174,0.966666666666664,1.99832837736499,3.54539085237085,4.36498468520784,0.230410728171527,-0.157653476811656,1.20214381867643
175,0.97222222222222,2.01808642397496,3.56975779597835,4.22278937853166,0.229550462542244,-0.150905666913024,1.22334314863484
176,0.977777777777775,2.03797979390788,3.59331754295401,4.07085619368429,0.228728110263023,-0.14403815374322,1.24339127899436
177,0.983333333333331,2.0580062584159,3.61601878749229,3.90932983898468,0.227944073024603,-0.137058016824176,1.26222878406332
178,0.988888888888886,2.07816064589354,3.63780740074283,3.73841398288747,0.22719928487005,-0.129970481665111,1.27978615627282
179,0.994444444444442,2.09843603726239,3.65862787092048,3.55838164147218,0.226494919566415,-0.122783008493323,1.2959957919838
180,1.0,2.11882698210894,3.67842969362385,3.3695126533902,0.225831076624569,-0.11550492966989,1.31080794709752
181,1.00555555555555,2.13932772184148,3.69715308957512,3.17210790475255,0.225207866413984,-0.108143740403275,1.32418335356662
182,1.01111111111111,2.15993230968265,3.71474271215952,2.96651599757677,0.22462550861274,-0.100708857376011,1.3360851877738
183,1.01666666666666,2.18063549208889,3.73115161734127,2.75311453269945,0.224084258376071,-0.093209396359514,1.3464765502586
184,1.02222222222222,2.20143216031883,3.7463298900725,2.53232492285099,0.223584476865293,-0.085654112185796,1.35531680338175
185,1.02777777777778,2.22231437494246,3.76023447804417,2.30466074384095,0.223126915314097,-0.0780522382864882,1.36256779842158
186,1.03333333333333,2.24327234765718,3.77282835052401,2.07066272231184,0.222711567477212,-0.0704130768976324,1.36820331045832
187,1.03888888888889,2.26430204163461,3.7840677297429,1.83087014753064,0.222338379389092,-0.0627468558058941,1.37220130392746
188,1.04444444444444,2.28539251270233,3.79392139863531,1.58588068480402,0.222008007872308,-0.0550607588375579,1.37453481281488
189,1.05,2.30653807678567,3.80236271043799,1.33633083612861,0.22172075233072,-0.0473633680530309,1.37518252041441
190,1.05555555555555,2.32772759303063,3.80935885722614,1.08286479835841,0.221476810078502,-0.0396650634417506,1.37413456182946
191,1.06111111111111,2.34895621684949,3.81489332430782,0.826127325686581,0.221276043928396,-0.0319751172815072,1.3713855502321
192,1.06666666666666,2.37021331530842,3.81895640577462,0.566793778286786,0.221118745400966,-0.0243025943153236,1.36693611186163
193,1.07222222222222,2.39149148989086,3.82152727497148,0.305566504630609,0.221004462254736,-0.0166582325518307,1.36079972409549
194,1.07777777777778,2.41278063360725,3.82258637714268,0.0431714904693447,0.22093268236942,-0.00905409508122836,1.35299433996466
195,1.08333333333333,2.43407143024306,3.82212901682669,-0.219665973472191,0.220903614505229,-0.00150118615569189,1.34353446428963
196,1.08888888888889,2.45535621342081,3.82015589613503,-0.482224352913214,0.220916700738186,0.00599091882203265,1.33244343575819
197,1.09444444444444,2.47662292862662,3.81667276204309,-0.743768073441414,0.220971384164362,0.0134147044805493,1.31975136622436
198,1.1,2.49786488444162,3.81168571007242,-1.00359659973863,0.221067568507343,0.0207615183164123,1.30548568876248
199,1.10555555555555,2.5190722407541,3.80520108385169,-1.2610083735998,0.221205130698109,0.0280211269095465,1.28967825626269
200,1.11111111111111,2.54023506668445,3.79724249576873,-1.51531063398025,0.221383538023513,0.0351851643467871,1.2723702426911
201,1.11666666666666,2.56134699578887,3.78783323270597,-1.76586796992563,0.221602130386192,0.0422461806101041,1.25361050841346
202,1.12222222222222,2.58239985712264,3.77699466096369,-2.012049512773,0.221860239464748,0.0491942566195516,1.23345608847755
203,1.12777777777777,2.60338576972411,3.76475342597187,-2.25321648513282,0.222156954420439,0.0560204476989383,1.21196940146114
204,1.13333333333333,2.62429573534987,3.75114119825536,-2.48878664197674,0.222491691862908,0.0627184120685146,1.18921117406052
205,1.13888888888889,2.64512475794962,3.73620016252071,-2.71821840859469,0.2228635687449,0.0692821676099478,1.16524506222275
206,1.14444444444444,2.66586297372505,3.7199704090529,-2.94095710982745,0.223271562755037,0.0757044212676373,1.14014005216729
207,1.15,2.68650430607016,3.70250094129118,-3.1564841964974,0.2237147730544,0.0819772603023606,1.11396349880881
208,1.15555555555555,2.70704145951903,3.68384284881191,-3.36435055569691,0.22419254427318,0.0880955522926516,1.08678478728443
209,1.16111111111111,2.72746945377946,3.66403801697348,-3.5641622353518,0.224703567976086,0.0940560777539338,1.05868052637664
210,1.16666666666666,2.74778270429854,3.64314345850587,-3.75553957729904,0.22524690963895,0.0998543793716307,1.02972198765426
211,1.17222222222222,2.76797376082961,3.62120540224862,-3.93809060337233,0.225822512863339,0.105483406249882,0.999968984192801
212,1.17777777777777,2.78803597837195,3.59826806719365,-4.11146248004349,0.226429471637542,0.110939224267645,0.969482942346057
213,1.18333333333333,2.8079644777086,3.57439814592854,-4.27535766767401,0.227066763862047,0.116218386056738,0.938333468075298
214,1.18888888888889,2.82775248051599,3.5496615840977,-4.42953065878845,0.227733175035946,0.121317950847663,0.90659731194298
215,1.19444444444444,2.84739717869065,3.52411447818049,-4.57380431486112,0.228427568265751,0.126236662694871,0.874354077597921
216,1.2,2.86689402266964,3.49781910387634,-4.70803513542327,0.229148700934731,0.130971110298109,0.841685099054896
217,1.20555555555555,2.88623874765822,3.47083801948265,-4.83209778726422,0.229894930048769,0.135519153557637,0.808670801725177
218,1.21111111111111,2.90542795811267,3.44321824337506,-4.94592845754534,0.230665212432782,0.13988084685976,0.775380414502207
219,1.21666666666666,2.9244601457062,3.41501905808949,-5.04951944876107,0.231458828452468,0.144056040515296,0.7418778163848
220,1.22222222222222,2.94333196770686,3.38630707027273,-5.1428753498016,0.232274311769978,0.148043491756646,0.708227968420247
221,1.22777777777777,2.96203986973791,3.35714097449828,-5.22602483068806,0.23311106121419,0.151842382030746,0.674490577217161
222,1.23333333333333,2.98058121673188,3.32757759538476,-5.29903104933455,0.233967900483633,0.155451896683929,0.640726984284861
223,1.23888888888889,2.99895410272889,3.29767195755042,-5.36202173900252,0.234843279401742,0.15887164629321,0.606996790960089
224,1.24444444444444,3.01716055078581,3.26747782042231,-5.41517914980142,0.235736693106694,0.162102121486837,0.573349316122502
225,1.25,3.03519674062469,3.23705114306845,-5.45866815668016,0.236646663105547,0.165144676191968,0.539835576630191
226,1.25555555555555,3.05306162488256,3.20645304033138,-5.49266621379806,0.237572212739573,0.168000971500867,0.506507385056986
227,1.26111111111111,3.07075447053788,3.17574282360591,-5.51740649688387,0.238512437693914,0.170674573305194,0.473409903492236
228,1.26666666666666,3.0882768346054,3.14496812514002,-5.53315701021407,0.239466404635674,0.173167136232212,0.440578951488698
229,1.27222222222222,3.10562744632944,3.11418824726008,-5.54020553941654,0.240433646720472,0.175476860055527,0.408044327768037
230,1.27777777777777,3.12280889077481,3.08345621852352,-5.53887181781316,0.241412851622373,0.177604296185784,0.375839614754241
231,1.28333333333333,3.13982177854969,3.05280698753038,-5.52947334057084,0.242403295023833,0.179553445769929,0.343997713508858
232,1.28888888888889,3.15666505697415,3.02227659615248,-5.5123091912953,0.243403854490233,0.181329265835809,0.312550312283206
233,1.29444444444444,3.17333992415801,2.99190192000548,-5.48769955248112,0.244413486734034,0.18293622200348,0.281528658609629
234,1.3,3.18984725923316,2.96171217055729,-5.45597917211604,0.245431417608615,0.184377233877712,0.25095843984859
235,1.30555555555555,3.2061879998796,2.9317374602615,-5.41749542947246,0.246456319579488,0.185654516988133,0.220860023375395
236,1.31111111111111,3.22236480504366,2.90202011189233,-5.37261597348985,0.24748760875233,0.186771216333142,0.191249370113452
237,1.31666666666666,3.2383806132469,2.87258159904228,-5.32168858910681,0.248524280708836,0.187731370032068,0.162144105064404
238,1.32222222222222,3.25423559765796,2.84344673307544,-5.26504728651061,0.249565339524296,0.188537435037245,0.13355319608782
239,1.32777777777777,3.26993339851335,2.81464644298237,-5.20304067069421,0.250610913800758,0.189190427848536,0.105475801215776
240,1.33333333333333,3.28547530943537,2.78621059828196,-5.13599827289055,0.251659714794224,0.189693350571392,0.0779218602617267
241,1.33888888888889,3.30086189968721,2.75816241160072,-5.06425732751164,0.252711025231065,0.19004889779539,0.0509034583263706
242,1.34444444444444,3.31609824943944,2.73051986500437,-4.98818687585261,0.253764257115945,0.190259741256286,0.0244209975715403
243,1.35,3.33118674442544,2.70330409608204,-4.90811931201423,0.254819084614236,0.190329316156265,-0.00152452960682018
244,1.35555555555555,3.34612887585699,2.67652912761481,-4.82431897680006,0.255874093491109,0.190261950267506,-0.026921295361239
245,1.36111111111111,3.36092521451328,2.65021963481301,-4.73704764007243,0.256928626109572,0.190060071970356,-0.051755971055373
246,1.36666666666666,3.37558003506946,2.62439043037571,-4.64660529129234,0.257981651950637,0.189725259989699,-0.0760202502665342
247,1.37222222222222,3.39009537032842,2.59905823540249,-4.55328198451054,0.259032355916229,0.189261530371921,-0.0997145272211152
248,1.37777777777777,3.40447482536314,2.57423945197119,-4.45732048699618,0.260080624587138,0.188671576367748,-0.122844046646699
249,1.38333333333333,3.41871889909932,2.54994499244719,-4.35892953181494,0.261125693744313,0.187957706436579,-0.145405691604871
250,1.38888888888889,3.43283051241106,2.52619337032323,-4.25833437340084,0.262166676957809,0.187121892205211,-0.167396515453754
251,1.39444444444444,3.44681328936554,2.50299381401056,-4.1557652880925,0.263203446972546,0.186166590657153,-0.188820250642874
252,1.4,3.46066842655776,2.48035212513217,-4.05142685714781,0.264235263640986,0.185094490689695,-0.209672873789095
253,1.40555555555555,3.47440025801032,2.4582769073172,-3.94551408757653,0.2652610700967,0.183907966950157,-0.229943274379653
254,1.41111111111111,3.488009876101,2.43677895259796,-3.83819956637244,0.266280123602813,0.182610041363974,-0.249627086834822
255,1.41666666666666,3.5015008704361,2.41585779412913,-3.72966093679514,0.267291952620239,0.181203461676542,-0.268727962719157
256,1.42222222222222,3.51487708356183,2.3955150266139,-3.62008683405004,0.268296143131326,0.179691503536766,-0.287247667019841
257,1.42777777777777,3.52814034000813,2.37576034261959,-3.50966737511659,0.269291780161264,0.178077072794588,-0.305179560505677
258,1.43333333333333,3.54129673692848,2.35659788402013,-3.39860762693948,0.270278207153639,0.176362728291432,-0.322518963501694
259,1.43888888888888,3.55434817869621,2.33802673973516,-3.28706726724526,0.2712550272656,0.174552350274257,-0.339269032306199
260,1.44444444444444,3.56729582222083,2.32003758573746,-3.17520157384386,0.272221820405585,0.172650084475482,-0.355434527910504
261,1.45,3.58014694718791,2.30263495937248,-3.06317340499157,0.273178291899325,0.170657797412716,-0.37100994154919
