c0,k0,sigma0,mu0,cf,kf,sigmaf,muf,fitness,temps
2.014112387759368,0.2561730724174696,1.824628267425501,0.009418766698335228,0.8895797481544421,0.2915987028143749,1.0327106924692528,0.010368049241842469,0.13352983578564312,82.38813500000106
1.5068275995713796,0.2079170915351848,1.492759739940908,0.004869228824630173,0.8895779364904287,0.29160070574256547,1.0327113652263444,0.010367319302702523,0.13352983586766548,97.78322000000117
2.3216488168100065,0.25862023658537076,1.70546270964545,0.010281361907422189,0.8895243235929331,0.29161371775720496,1.0327115465542682,0.010367129598964589,0.1335298358841659,103.67604200000278
1.0751156929794068,0.16725113083019355,1.7364261359512339,0.014160093777209913,0.8896072096676413,0.2915926451101662,1.0327105594067998,0.010368745845763687,0.1335298358445867,82.97222300000067
2.2953890415074136,0.15505090709698613,1.2011209591306382,0.014882376267299545,0.8894967750361563,0.2916217774017985,1.0327078439113926,0.01036742228991496,0.13352983592713447,63.59480900000199
2.4230893967285976,0.11871480450066618,1.7755240904849976,0.00531825463238007,0.8895549364443742,0.2916057155879225,1.032709222053068,0.01036873084173257,0.13352983582133116,103.28905099999974
1.0846580487973398,0.1808571730497004,1.869356571965277,0.003180359512534794,0.8895280845076465,0.29161231514657754,1.0327041669476327,0.010367649379562248,0.1335298359916456,91.05608700000084
2.3778742454433206,0.29363820242159916,1.4206103841608768,0.008395246954986486,0.889548592881807,0.2916069359440152,1.0327163515459277,0.010368508051257799,0.13352983585445047,111.11383299999943
1.778120962305802,0.3443153155918239,1.221379302173563,0.013352389672263565,0.8895813472994321,0.29160035806771734,1.0327108116620631,0.010368352011076753,0.13352983587074113,95.98100499999782
1.1656504150665061,0.16261216585161356,1.7328281251935718,0.004856465883619,0.8895264589241918,0.2916131778273817,1.0327114517359628,0.010368122804775351,0.13352983579123423,88.8412709999975
1.3768811982292872,0.28756473247906944,1.3549022998789284,0.01031468874030889,0.8894993913142786,0.29162025457250307,1.0327116363102,0.010368049502310617,0.1335298358402658,86.67548100000204
1.733091507048197,0.2670412426654651,1.7050006689298036,0.002198630783048033,0.8895033438378236,0.29162004053154816,1.0327110857490673,0.010368043590946681,0.13352983586707895,170.78610599999956
1.341031841606965,0.30046130849559616,1.8920367413004997,0.01481190942096033,0.8896221474494568,0.29158738313356064,1.0327131964686505,0.010368566259856462,0.133529835871366,88.09185100000104
1.3887363672174562,0.33625332579221345,1.4347384286041267,0.013293872359396509,0.8895835873566049,0.29159730389109006,1.032708362751197,0.010367414716781948,0.13352983590686585,113.32053799999994
2.377744114803691,0.18817479669373016,1.2649516783807881,0.010055159446785438,0.8895632764185153,0.29160337765003824,1.0327111234183723,0.010368855062296808,0.13352983582964895,118.6703239999988
1.103261733108952,0.19611385632731992,1.3345303329709566,0.014877455874491857,0.8895756882815327,0.2916017879585118,1.0327088171224392,0.010367819534676519,0.13352983584469497,78.59038400000281
2.2365202513846776,0.3044508879481399,1.3048054411993557,0.014485634584105817,0.8895711621081788,0.2915997805639965,1.0327091684422682,0.010367548786596185,0.13352983598224447,90.62476799999786
1.086185364501728,0.2585416412126567,1.7479515054334236,0.014414179970192724,0.8895902125033267,0.29159470219890876,1.0327135789932138,0.010368859486727933,0.1335298359773206,61.42415599999731
1.3757824942083423,0.360560045008492,1.4385414164665145,0.012213730851343581,0.8894770111286463,0.2916254014089841,1.0327154956835005,0.010368331531454125,0.13352983594692894,66.95683899999858
1.1218279909236633,0.18158777392837325,1.488712278248878,0.014921503320593636,0.8896107632474362,0.29159219329992286,1.032705886719465,0.010368705533644444,0.13352983589679548,102.07831100000112
2.4493119111428445,0.34476909536799477,1.7285320816995358,0.011105749637784625,0.8895598259477537,0.2916046309968795,1.0327099967734341,0.010367627389617468,0.13352983578566657,116.81379100000049
1.6358793812457164,0.37859640335819833,1.4064573200004271,0.0022374363099375324,0.8895849358432264,0.2915964956859203,1.0327182291550843,0.010368371003772586,0.13352983591001127,114.82741499999975
2.4306944626778626,0.18872521287658126,1.2334648595187439,0.007527327284410462,0.8895695546699969,0.2916037646176377,1.0327070984839288,0.010368221192915139,0.13352983587973635,85.13460199999827
1.5547462399290533,0.18183457003802694,1.2832630366781117,0.009085421409008488,0.8895809163482075,0.2915982834120006,1.0327129281375729,0.010368501626946665,0.13352983580681788,70.2102040000027
2.2207825935278853,0.2904291999046502,1.8755700384352605,0.008303504458743819,0.8887943684221213,0.29180474718338295,1.0327204061364093,0.010363528833592562,0.1335298483047454,52.59960399999909
1.2738959215319081,0.391760813395938,1.2142655088185756,0.006792737308121234,0.8895665283346554,0.2916022103719071,1.032717784727298,0.01036832558897018,0.13352983587703127,71.59966400000121
2.1616909073605393,0.3937101381717792,1.9944016981675772,0.0036742817627535207,0.8895856857744693,0.29159830515679763,1.0327088611676603,0.010368520938040807,0.13352983580266253,120.61703800000032
1.3443420423990529,0.14933093410728332,1.5170110504371617,0.014051264833339802,0.8895512915390531,0.29160631782125634,1.032717043619631,0.010367992810293589,0.13352983585431918,64.22010099999898
1.876100850494743,0.30867945649355577,1.681590682886721,0.01438078232140647,0.3986822211336143,0.5810314339435516,1.0307687771861667,0.012388433123213485,0.1378063968844041,86.95371400000295
1.43738617401555,0.17514249340520444,1.3662339079080301,0.00620705175510615,0.8895302888324419,0.2916116981371697,1.0327089349399434,0.010367698372713157,0.1335298358344723,67.66201100000035
1.7490366252872709,0.30903019397016757,1.804087681192852,0.004812600931078137,0.889529017376633,0.29161181188585716,1.0327159359710363,0.010368195400463482,0.13352983584250216,93.65888099999938
1.530195999458337,0.251185240662274,1.8506688802260016,0.013394904048226526,0.8895894170910335,0.2915973834970913,1.0327130527305872,0.010367952098390663,0.1335298358146263,104.81454999999914
1.6205779725038112,0.35251012539932114,1.255704134623496,0.0045704045189396865,0.8895301460949987,0.2916130265979231,1.0327118255555165,0.010367885964769435,0.13352983583232034,111.30391899999813
2.399136695781262,0.24230256435510825,1.9306072347221046,0.009625263121600256,0.889601685919033,0.2915930019046334,1.0327066330488188,0.010367646707430251,0.13352983590461837,81.99047599999903
1.3710029018483452,0.35631222788015227,1.370595093931631,0.013661761723355028,0.8895817676114519,0.291598840724406,1.0327147407635087,0.010368832884689757,0.13352983587086015,107.50633500000185
2.16802583649006,0.3119080174464299,1.9816649216743587,0.00988588639765953,0.8895646816432432,0.29160264978707484,1.0327209421835573,0.010367390483857252,0.13352983604544225,81.30342499999824
2.3569914180886222,0.34473135416051537,1.5973676183006007,0.007629233198437517,0.8895352417901365,0.29161018130566124,1.0327112563131229,0.010368126991736575,0.13352983580189845,103.9848099999981
2.2850025747508305,0.14507904154818313,1.351473726174331,0.0072317887213317516,0.8895489350818149,0.29160954197752453,1.0327106727555067,0.010367632193959225,0.13352983601981186,87.66233199999988
1.8197253788862287,0.1651334409503189,1.7327624305483706,0.004192904352162186,0.8895745901073211,0.2916011158346555,1.0327150127968667,0.010368363331391604,0.1335298358524457,87.22648800000024
2.423453887375464,0.3718877823027176,1.9448069608574867,0.008701838098086266,0.8895937157886474,0.29159616238909797,1.0327098858592678,0.010368019621221268,0.13352983578238703,174.8878990000012
1.7501320829928295,0.13275793044865994,1.9657447497716098,0.014304929782634587,0.8895315368137349,0.2916107764231055,1.0327147114090782,0.010368208245428109,0.13352983583363756,91.46501600000192
1.131342314238092,0.13238974222730154,1.8962849974582263,0.008846887866724001,0.8895855767856876,0.29159690311194175,1.0327080744539505,0.01036740367940552,0.13352983590337902,101.88577100000111
1.124827718730979,0.36825661983121355,1.7052534750291093,0.013450610874138994,0.8895457526579758,0.29160907443623457,1.0327097954818958,0.010368086333951705,0.13352983580242367,125.86655900000187
1.6741377905885992,0.12865077442304204,1.8700092148835075,0.010200473179748584,0.8895689052643252,0.2916005468202275,1.032712797895516,0.010368120925647414,0.13352983585848277,108.60059200000251
1.2002327167098639,0.1076861446410334,1.897107523344083,0.01132645594406412,0.8895828508078576,0.2915996501061134,1.0327129056726922,0.010368177414043485,0.13352983586652617,92.81827799999883
1.7244622214499026,0.12894592878521557,1.7799397352881723,0.004624566195522692,0.8895453032755466,0.2916073564935685,1.0327110770999886,0.010367090814935375,0.13352983590028855,80.56415399999969
2.2721190259714517,0.22212487698001065,1.4966333457112944,0.006760191473915628,0.8895487793740016,0.2916083463183471,1.0327043390822728,0.010368030333617897,0.13352983587019368,85.31017000000065
1.69606762198674,0.3279184575900416,1.4806574320583175,0.013160312547152907,0.8896820983945282,0.2915719620967112,1.0327064747056285,0.010368578952363707,0.13352983614086733,157.87160099999892
2.1551031570059593,0.2753944526664872,1.9536613824739122,0.011577531219705962,0.8895378717271609,0.29161025526545403,1.0327131114233319,0.010367418269292543,0.1335298358346857,141.02889499999947
1.429950884122308,0.11669598318130403,1.7085133621228041,0.010233376098934772,0.8896066159886005,0.29159195177643094,1.032719406059684,0.010367518563980768,0.1335298359914601,99.83074599999964
1.5815259249945943,0.17789107503498472,1.7000734817371652,0.0032276764590043585,0.8895608279683294,0.2916030938539843,1.032717033134983,0.010366479917159131,0.13352983608946267,148.33177499999874
2.473510335655909,0.17156454278228114,1.999019305718473,0.0027135687029539,0.8895524022426676,0.291603518567543,1.0327214702245961,0.010369084788884087,0.13352983624925743,116.85770799999955
1.5096725486603604,0.34600220716134145,1.344657388694355,0.010096193887436758,0.8895355399626249,0.2916107491384532,1.0327111927842294,0.010367356443163016,0.13352983583088296,123.48304599999756
1.3006237993595278,0.11307606973850914,1.844874297395064,0.0035711423706518714,0.8895526364177193,0.2916081338662192,1.0327082079213945,0.010368567936710106,0.1335298359003499,104.26420399999915
2.4761803307404078,0.31939909422422263,1.5409440801331122,0.014118833891625498,0.8896032306933233,0.29159276009044677,1.0327086827959133,0.010368607513697517,0.13352983585574707,77.88455600000088
1.9368303351434732,0.2862462746056208,1.321637469940885,0.011368604457795698,0.8896260365445988,0.29158791926198036,1.032706251266756,0.010367934373695008,0.133529835870835,91.6349310000005
2.4775017988426686,0.3484961113133157,1.8559722299772727,0.014104447945283136,0.889580090760058,0.2915993656687358,1.032705020136502,0.010368590264718473,0.1335298358930757,197.40832600000067
1.1192749103393347,0.12834366753533144,1.4740682878963942,0.013242088447748525,0.8895573349255929,0.2916048332446367,1.0327085456324747,0.010368878503208067,0.13352983586507355,98.6059290000012
1.9460088411112058,0.23798093345945792,1.7944531840775526,0.014871884439277156,0.8895363547210876,0.29161095506996304,1.0327102162419166,0.01036934209413596,0.13352983594297715,134.5518059999995
2.0199731976287385,0.2029236681337988,1.9883473309360178,0.008547827307627492,0.8896013865437881,0.29159417354154227,1.032711033115406,0.010367822364866903,0.13352983579812583,85.59563300000082
1.620186765431428,0.37185596705275314,1.6057549989163746,0.011443692569433334,0.8895683973087078,0.2916028341582623,1.0327055180930054,0.010368137100896497,0.13352983583216804,111.38550100000066
1.604306675681799,0.2350269442699462,1.8188270333092031,0.0034368588289646128,0.8894967016748972,0.29162043457500675,1.0327129966464685,0.010368270731680358,0.1335298358590818,92.31349799999953
2.4597034903480903,0.19208917661997338,1.5142714431799922,0.00924279041376751,0.8895196254833507,0.2916156689659155,1.0327104160260032,0.010367286058288088,0.13352983588812445,79.95844800000123
1.6040791594545294,0.2585117941414652,1.5370526330014425,0.011371913491251174,0.8895889123385625,0.2915976935057453,1.0327100412269312,0.010368693266426065,0.133529835830564,156.82800100000168
