,t,phi,omega,alpha,r,r-dot,r-dotdot
653,3.627777778,8.54308632659047,1.83254111946777,0.457197232716675,0.307779006705963,-0.0574442644748542,-1.05737536614193
654,3.633333333,8.55326670405231,1.83539888290796,0.488892751093414,0.307440462124375,-0.0632859764762832,-1.05635199222088
655,3.638888889,8.56346686702632,1.83841943805637,0.518703477992198,0.307070811976241,-0.0691172975061974,-1.05566455337234
656,3.644444444,8.57368579843717,1.84159424579337,0.546874732714681,0.306670219715997,-0.0749386881819605,-1.05533826510311
657,3.65,8.58392428914548,1.84491777028622,0.573666607550344,0.306238546047666,-0.080750938992892,-1.05539174889588
658,3.655555556,8.59418432426581,1.84838357330339,0.59930670423661,0.305775851290432,-0.0865551534347462,-1.05584217465421
659,3.661111111,8.60447035646977,1.85197743333568,0.624030834816761,0.305282482066414,-0.0923530228288126,-1.05670488992446
660,3.666666667,8.61478149313912,1.85568942941015,0.648147244722609,0.304758348431928,-0.0981489693702824,-1.05798130361883
661,3.672222222,8.62511748632612,1.8595203093932,0.672007433477428,0.304202906213257,-0.10394676214062,-1.0596569886042
662,3.677777778,8.63547749453954,1.86347013901552,0.695983235740657,0.303615861327994,-0.10974610972536,-1.06170901254292
663,3.683333333,8.64586155887503,1.86753738633779,0.720452729690389,0.302996936577338,-0.115550492918488,-1.06411135499455
664,3.688888889,8.65627124530131,1.87172438822605,0.745783109030797,0.302346074735295,-0.121366149203424,-1.06683449501632
665,3.694444444,8.6667070617039,1.87604018329347,0.772372458315958,0.301662992725986,-0.127197532430994,-1.06984327599186
666,3.7,8.67716828256518,1.88049887507562,0.800668426322459,0.300947534689958,-0.133047602159564,-1.07309900096591
667,3.705555556,8.68765413200999,1.88511121367677,0.831116595875279,0.300199683039992,-0.138916502668006,-1.07655542970003
668,3.711111111,8.69816714105244,1.88989032433931,0.864146807247355,0.299418910273583,-0.144806491729339,-1.08015229898424
669,3.716666667,8.70870715936312,1.89485591745053,0.900181927680205,0.29860464789166,-0.150720721022544,-1.08382137040678
670,3.722222222,8.71927714509194,1.90002948383423,0.939621526260495,0.297756761004991,-0.156660961560695,-1.08749794577822
671,3.727777778,8.729879603566,1.90543608754534,0.982883676524176,0.296875159131666,-0.162629608569918,-1.0911156330017
672,3.733333333,8.74051554737634,1.91109632980032,1.03040548718233,0.295959204182615,-0.168629354015678,-1.09460148857279
673,3.738888889,8.75118757615606,1.91703721645417,1.08260816728605,0.295009186181872,-0.17466217102384,-1.09788616326542
674,3.744444444,8.76189641124977,1.92329666870136,1.13995329148805,0.294024999220968,-0.180727722789911,-1.10090176025644
675,3.75,8.77264019960314,1.92990445229436,1.20297694294523,0.293006491599257,-0.186823691629354,-1.10357424329574
676,3.755555556,8.78341708054173,1.93688245148155,1.2722152322204,0.291953573289614,-0.192946768616518,-1.10582547288255
677,3.761111111,8.79422913156884,1.94426942615541,1.34813314734134,0.290866127663804,-0.199092953603975,-1.1075747551138
678,3.766666667,8.8050783446043,1.95210986259568,1.43112089273,0.289743992130335,-0.205257466722176,-1.10874119230561
679,3.772222222,8.81596907131912,1.96043705571303,1.52153578377416,0.28858724393924,-0.211435378564743,-1.10924920924444
680,3.777777778,8.82690392196626,1.96928286923628,1.61973590974273,0.287396368036863,-0.217622828181702,-1.10902615279245
681,3.783333333,8.83788708765224,1.9786817812854,1.72605464095641,0.286171471853032,-0.223815174049842,-1.1079932438701
682,3.788888889,8.84892263170512,1.98867448556816,1.8408113353642,0.284912291616219,-0.230006259001564,-1.10606687876705
683,3.794444444,8.86001388307806,1.99929945697485,1.96431803387061,0.283618816137079,-0.236189054523871,-1.10316611097067
684,3.8,8.8711657385439,2.01059706851017,2.09685101592196,0.282291198289351,-0.24235640759168,-1.09921103576719
685,3.805555556,8.88238156967782,2.02261301132455,2.23868078008013,0.280929197143939,-0.248500327404858,-1.09412349502798
686,3.811111111,8.893664720068,2.03539439746868,2.39006405997474,0.279533212758385,-0.254613384422955,-1.08783676369825
687,3.816666667,8.90502027645244,2.04898718896743,2.55121127972913,0.278104154693553,-0.260690107496169,-1.08029017882598
688,3.822222222,8.91645255649024,2.06344251374825,2.72231266131458,0.276642265147399,-0.26672395704087,-1.07141900160535
689,3.827777778,8.92796588459406,2.07882091009563,2.9035069973355,0.275148161369368,-0.272707149987381,-1.06115538438534
690,3.833333333,8.93956724449647,2.0951817660617,3.09485600579215,0.273621676003192,-0.278631972928541,-1.04942793354661
691,3.838888889,8.95126227704221,2.11258540644988,3.29638342971537,0.272062833307013,-0.284490118546658,-1.03616580146
692,3.844444444,8.96305873873175,2.13109782793549,3.50808928165725,0.270471791484667,-0.290273021693938,-1.021305559506
693,3.85,8.97496103291384,2.15078414824393,3.72992881990917,0.268848842177827,-0.295970737140862,-1.00479229386879
694,3.855555556,8.98697928604498,2.17170558171979,3.96180644163306,0.267194590631832,-0.301572601020322,-0.986579827134935
695,3.861111111,8.99911844813979,2.19391621398855,4.20362500672868,0.265509867824516,-0.307067030180762,-0.966623807712453
696,3.866666667,9.01138359627769,2.21746695269289,4.45524674852167,0.263794749177603,-0.312441432548225,-0.944880168794573
697,3.872222222,9.02378503351776,2.24241921408569,4.71645866516772,0.262050259282583,-0.317685904757931,-0.921317503309767
698,3.877777778,9.03632853105268,2.26883794572427,4.98703407886462,0.260277198625182,-0.322790811774178,-0.895903457840527
699,3.883333333,9.04902004421623,2.29677991363108,5.26669963300327,0.258475128150019,-0.327744858315905,-0.868596858183152
700,3.888888889,9.0618690998843,2.32630371546786,5.55507046878646,0.256645011723733,-0.332536420008358,-0.839367363659911
701,3.894444444,9.07488556235097,2.35745781474949,5.85169525103376,0.254787314142397,-0.337154492902252,-0.808197758873134
702,3.9,9.08807650924245,2.3902767714646,6.15608230568199,0.252902992791569,-0.341588756743861,-0.775083234412187
703,3.905555556,9.10145254022989,2.42479884728754,6.46767194561747,0.250992972824905,-0.345828362033924,-0.740029867997531
704,3.911111111,9.11502111202618,2.46105812351858,6.78583859857806,0.249058319955843,-0.349862485207765,-0.703050794399582
705,3.916666667,9.12879363611104,2.49908360981138,7.10988590968278,0.247100481004283,-0.353681484170622,-0.664171374834393
706,3.922222222,9.1427802737278,2.53890834626568,7.43905830313387,0.245121241041283,-0.3572752147821,-0.623427583252502
707,3.927777778,9.15699181039314,2.58056809290894,7.77254212487497,0.243122154729603,-0.360633354240937,-0.58086131948594
708,3.933333333,9.17143847051673,2.62408861487794,8.10945966953402,0.241104839814991,-0.363746319347285,-0.536520223194826
709,3.938888889,9.18613071453851,2.6694787958399,8.44891274179985,0.239070746602316,-0.366607080035449,-0.490456394025176
710,3.944444444,9.20107593708351,2.71674758574613,8.78997411234354,0.23702154320834,-0.369209133369117,-0.442718276272353
711,3.95,9.21628482420159,2.76590474227352,9.13162963323289,0.234958134411484,-0.371543806466745,-0.393354011962692
712,3.955555556,9.23176758427639,2.81695270463452,9.47280632584473,0.232882374511136,-0.373601579711269,-0.342433078546398
713,3.961111111,9.24753300019431,2.8698937727739,9.81240038419416,0.230796913460911,-0.375373425360401,-0.290032090117952
714,3.966666667,9.26359104557434,2.92471880413272,10.1492603423692,0.228702534004328,-0.376851627668245,-0.236210215232483
715,3.972222222,9.27995040503446,2.98140781897322,10.4821787369292,0.226600963575119,-0.378028899086808,-0.181027453423256
716,3.977777778,9.2966228938624,3.03994659797288,10.809872295374,0.224493951426821,-0.378898164377642,-0.124556313281442
717,3.983333333,9.31361946921376,3.10031934449414,11.1310315654875,0.222383245275205,-0.379452808789931,-0.0668783664702944
718,3.988888889,9.33094740922908,3.16249089523328,11.4443437494351,0.220270999611528,-0.379686111011741,-0.00807768720995477
719,3.994444444,9.3486180487791,3.22641749376848,11.7484324012262,0.218158737916685,-0.379590131954157,0.0517663682926671
720,4.0,9.36664206033767,3.29204359057975,12.0418770884887,0.216048361299212,-0.379157656798765,0.112570252427109
721,4.005555556,9.38502975311556,3.35929904729264,12.3232502696918,0.213941946444203,-0.378384227798416,0.174246163425287
722,4.011111111,9.40379095155562,3.42811340018694,12.5911193706977,0.211841343919288,-0.377264722628192,0.23671320457787
723,4.016666667,9.42293487706684,3.49840560560357,12.844027608176,0.209747883063703,-0.375794372151526,0.299896193242526
724,4.022222222,9.44247341538954,3.57008729276874,13.0804721433621,0.207663110359069,-0.373970291102994,0.363715486714875
725,4.027777778,9.46241639492441,3.64307471130029,13.2989865372942,0.205588751393717,-0.371788806545366,0.428081867541033
726,4.033333333,9.48276969673355,3.71728800829313,13.498212888541,0.203527084315935,-0.369245888970654,0.492898131305913
727,4.038888889,9.50353881102203,3.79263760776458,13.6768087716603,0.201480445311124,-0.366338388446522,0.558062368894942
728,4.044444444,9.52473286507535,3.86901558531025,13.8333850241306,0.199451030166075,-0.363063742932743,0.623469768636901
729,4.05,9.54635933523614,3.94630021578008,13.9666098464549,0.197440784635862,-0.359420260969049,0.689012824580437
730,4.055555556,9.56842233131495,4.02436437089805,14.0752655831463,0.195452098548492,-0.355408393581565,0.754585836504367
731,4.061111111,9.59092588075086,4.10307178419423,14.1582128368855,0.193486687462617,-0.351029661812307,0.820084050546492
732,4.066666667,9.61387325900249,4.18227232547029,14.2143768153584,0.19154683430898,-0.346285570233815,0.885397017269555
